# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = eibb_regression_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/bmfazio/git-repos/tesis-pucpstat/tesis-rsrc/endes_dump.R
# init = 2 (Default)
# random
#   seed = 3906157448
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bx.1,bx.2,bx.3,bx.4,bx.5,bx.6,bx.7,bz.1,bz.2,bz.3,bz.4,bz.5,bz.6,bz.7,rho,sigma
# Adaptation terminated
# Step size = 0.231854
# Diagonal elements of inverse mass matrix:
# 0.000334999, 0.000243471, 0.000384148, 0.000636853, 9.5037e-05, 6.08163e-05, 0.00015092, 0.000109505, 6.97973e-05, 0.000107839, 0.000185078, 3.26917e-05, 2.07949e-05, 4.1005e-05, 0.00455467, 6.93995e-05
-57226,0.899973,0.231854,4,15,0,57236.6,-0.837196,0.105231,-0.0723761,-0.0374525,0.0216731,-0.04596,0.177253,0.345407,0.100927,-0.0453193,-0.0298305,0.0224709,-0.0392097,0.133041,0.0468098,0.521102
-57224.4,0.997064,0.231854,4,15,0,57231.1,-0.847299,0.0999277,-0.0644637,-0.0279602,0.0205795,-0.04646,0.175464,0.343957,0.0990863,-0.0464905,-0.0481965,0.0239087,-0.0389542,0.134491,0.0424107,0.52444
-57221.2,0.979569,0.231854,4,15,0,57229.1,-0.818071,0.0675409,-0.0620401,-0.0367829,0.00450335,-0.0514918,0.175141,0.356635,0.0811886,-0.0580214,-0.0373694,0.0192729,-0.0331928,0.133377,0.0471365,0.525924
-57219.6,0.952112,0.231854,4,15,0,57224.3,-0.833448,0.0899723,-0.0561096,-0.0397159,0.00200765,-0.0367702,0.178114,0.356286,0.0879117,-0.0482485,-0.0559659,0.0264412,-0.0420551,0.130835,0.0439476,0.526015
-57222.1,0.800583,0.231854,4,15,0,57228.4,-0.815172,0.0730495,-0.0563999,-0.00588814,0.0180155,-0.0542366,0.183917,0.361973,0.084294,-0.0496384,-0.0439862,0.0215006,-0.0383201,0.136201,0.0468525,0.522408
-57225.3,0.880607,0.231854,5,31,0,57230.6,-0.829204,0.0896554,-0.0628376,-0.038935,-0.0101519,-0.0415636,0.168917,0.35581,0.0873117,-0.0554173,-0.0480183,0.024001,-0.0466689,0.132648,0.0425189,0.527099
-57223.7,0.942149,0.231854,5,31,0,57234.3,-0.860049,0.0749611,-0.0244951,0.016441,-0.00623575,-0.032609,0.202542,0.371892,0.0825079,-0.0620431,-0.0544078,0.0207211,-0.039725,0.123233,0.0435593,0.524422
-57223.5,1,0.231854,4,15,0,57228.6,-0.875953,0.0982827,-0.0410376,0.0374621,-0.0018464,-0.044501,0.189353,0.372166,0.0831773,-0.0602996,-0.0745813,0.0320308,-0.0437428,0.126484,0.0468786,0.523856
-57222.7,0.999196,0.231854,4,15,0,57229.5,-0.87107,0.0789737,-0.039195,0.0334256,-0.00226203,-0.0348091,0.190006,0.373204,0.0840843,-0.0607694,-0.0651048,0.0188189,-0.0382093,0.132109,0.0495115,0.525255
-57222.6,0.895532,0.231854,3,15,0,57230.5,-0.852995,0.0606933,-0.0373123,0.0109301,-0.00133578,-0.0391527,0.198787,0.366989,0.0872336,-0.0678733,-0.0696518,0.0195578,-0.0353526,0.132495,0.0477909,0.524093
-57221.9,0.992823,0.231854,4,15,0,57227.8,-0.852976,0.0866309,-0.0370794,0.00522287,0.0041147,-0.0469494,0.186947,0.370462,0.0728512,-0.0479186,-0.0546116,0.0323766,-0.0433066,0.126219,0.0438546,0.522356
-57226.2,0.889232,0.231854,4,15,0,57230.8,-0.881373,0.114998,-0.0437817,0.0257996,-0.00972306,-0.0305711,0.198199,0.380378,0.0765391,-0.0772862,-0.0708052,0.0182145,-0.0404284,0.127995,0.0460866,0.527698
-57221.9,0.986171,0.231854,4,15,0,57230.9,-0.854386,0.0848905,-0.0232516,-0.0071534,-0.00468052,-0.0354096,0.177766,0.367362,0.0748345,-0.0615524,-0.0573219,0.0309157,-0.0404769,0.129971,0.0404792,0.525403
-57222.7,0.941724,0.231854,4,15,0,57228.2,-0.862558,0.0872647,-0.0152933,0.0127432,-0.00331333,-0.037521,0.184596,0.365613,0.0749146,-0.0652139,-0.0509374,0.0175078,-0.0395148,0.139275,0.0427543,0.527227
-57221,0.963114,0.231854,4,15,0,57227.3,-0.845595,0.0713403,-0.03816,-0.01523,0.00488513,-0.0425822,0.182354,0.364452,0.0898915,-0.0567507,-0.0635776,0.0315965,-0.0417377,0.123535,0.0431357,0.526535
-57225.1,0.828352,0.231854,3,15,0,57233.7,-0.850491,0.0921325,-0.0344591,-0.0317642,0.00225773,-0.0411954,0.17354,0.364272,0.0876198,-0.065681,-0.0723034,0.0288822,-0.0334555,0.126123,0.0424627,0.525182
-57225,0.839338,0.231854,4,15,0,57232.2,-0.807714,0.0427595,-0.0755067,-0.000536001,0.013366,-0.0507248,0.189661,0.363033,0.0911992,-0.0514597,-0.0532984,0.0193646,-0.0397959,0.134199,0.0448365,0.52686
-57224.2,1,0.231854,4,31,0,57232,-0.804049,0.055273,-0.0695067,-0.0215517,0.0252298,-0.0518342,0.183009,0.346342,0.0887259,-0.0501516,-0.0434922,0.0195273,-0.0368196,0.134939,0.047727,0.528072
-57222.6,0.978885,0.231854,4,15,0,57229.2,-0.815806,0.0746659,-0.0760571,-0.0505201,0.00897392,-0.0507309,0.170249,0.360841,0.0771464,-0.0557553,-0.0440786,0.0163548,-0.0353298,0.137139,0.0444466,0.517496
-57225.6,0.935053,0.231854,4,15,0,57229.5,-0.815746,0.0720056,-0.0619454,-0.0678451,0.00551391,-0.0407156,0.170279,0.357286,0.0786195,-0.056009,-0.0397025,0.0199382,-0.032059,0.140149,0.0455549,0.517391
-57222,0.984823,0.231854,4,15,0,57230.3,-0.834221,0.0733244,-0.0492546,-0.0151302,0.000716528,-0.0380938,0.166841,0.362918,0.0818909,-0.0580963,-0.0473305,0.0145989,-0.039922,0.132243,0.0435693,0.523016
-57222.3,0.978104,0.231854,4,31,0,57226.5,-0.839943,0.0804493,-0.061343,-0.0484724,0.00211548,-0.0359233,0.18121,0.35693,0.0828739,-0.0520826,-0.0402037,0.0287684,-0.0394814,0.13951,0.0434109,0.521392
-57221.9,0.862525,0.231854,5,31,0,57232,-0.839952,0.0856974,-0.0454761,-0.00843233,0.000472418,-0.0340007,0.175426,0.354013,0.0930847,-0.0531304,-0.0433573,0.023382,-0.0433874,0.134697,0.047643,0.526518
-57227.2,0.93599,0.231854,3,7,0,57234.2,-0.849864,0.0789926,-0.0306842,-0.0232197,0.000613246,-0.0304765,0.16905,0.347929,0.0950654,-0.0565876,-0.0372744,0.0238722,-0.0410255,0.134141,0.0506185,0.529364
-57226.9,0.970196,0.231854,3,15,0,57236.8,-0.861101,0.0979818,-0.0261353,-0.0356389,0.00912098,-0.0395463,0.173482,0.364427,0.0876652,-0.0513676,-0.0386426,0.0208871,-0.043541,0.136781,0.049358,0.529671
-57224.5,1,0.231854,4,15,0,57229.3,-0.829504,0.079016,-0.078584,-0.015782,0.0033788,-0.0522661,0.185091,0.360132,0.0835687,-0.0544633,-0.0617266,0.0182502,-0.0333454,0.132281,0.0401896,0.520765
-57227.6,0.869105,0.231854,4,15,0,57237.4,-0.836263,0.0790467,-0.035339,-0.0607488,0.0122077,-0.0392292,0.175439,0.370656,0.0795775,-0.0531968,-0.0487209,0.0233068,-0.0471723,0.130829,0.049984,0.526424
-57223.1,1,0.231854,4,15,0,57237.1,-0.839873,0.0776557,-0.0691965,-0.00070805,-0.00570377,-0.046367,0.203203,0.360235,0.0818616,-0.0585477,-0.0480107,0.014944,-0.0360438,0.13264,0.0457311,0.524208
-57222.4,0.945048,0.231854,4,15,0,57233.6,-0.840948,0.0628621,-0.0307709,-0.0134965,0.00058544,-0.0357018,0.185165,0.36479,0.0884656,-0.0464502,-0.0561448,0.0301245,-0.0429878,0.127003,0.0468869,0.518154
-57224.3,0.884355,0.231854,4,15,0,57234.5,-0.859327,0.0651606,-0.0284442,0.00952897,-0.00837723,-0.035594,0.189378,0.377099,0.0862632,-0.0604759,-0.0828724,0.0289256,-0.0429155,0.119615,0.0432277,0.518246
-57222.1,0.992717,0.231854,4,15,0,57231.4,-0.839359,0.0580448,-0.0245348,0.00297484,0.0161959,-0.0459729,0.18296,0.368785,0.0889864,-0.0736839,-0.0589642,0.0248021,-0.0422341,0.131863,0.0470851,0.523057
-57226.4,0.901198,0.231854,4,15,0,57233.4,-0.854208,0.0648036,-0.0169954,0.0238193,0.0142648,-0.0482837,0.199181,0.376374,0.0759564,-0.0724305,-0.079669,0.0161195,-0.0357775,0.119031,0.0420984,0.521644
-57222.7,0.959599,0.231854,4,15,0,57238,-0.838259,0.0936641,-0.0641805,-0.0449987,0.0186834,-0.0483646,0.183281,0.356437,0.0903535,-0.0560449,-0.0408121,0.0240713,-0.0409934,0.127791,0.0490031,0.522325
-57221.3,0.932649,0.231854,4,15,0,57231.1,-0.82134,0.0793965,-0.045458,-0.0439366,0.00511092,-0.0453494,0.158688,0.366596,0.0812535,-0.0583122,-0.0603344,0.0202809,-0.0382264,0.135497,0.0459242,0.522343
-57224.7,0.952872,0.231854,4,15,0,57233.8,-0.833712,0.0784529,-0.0789997,-0.0213011,-0.0118125,-0.0356161,0.196402,0.383553,0.0675685,-0.0599679,-0.067781,0.0283179,-0.0434254,0.125969,0.0459841,0.524819
-57223.5,0.995686,0.231854,4,15,0,57228.5,-0.85301,0.0794822,-0.0250767,-0.0077558,0.0168598,-0.0392207,0.182032,0.350772,0.102353,-0.0621761,-0.0431727,0.017249,-0.0389554,0.133913,0.0453371,0.526133
-57225,0.962088,0.231854,4,15,0,57231.2,-0.84083,0.0962847,-0.0898859,-0.0231653,-0.00885003,-0.0493064,0.178783,0.371545,0.0687084,-0.0397716,-0.046911,0.028799,-0.0414284,0.130972,0.0480848,0.520974
-57221.6,1,0.231854,4,15,0,57230.2,-0.877187,0.10608,-0.0415814,0.00104354,0.00907435,-0.0331229,0.194426,0.366106,0.0813007,-0.060625,-0.0642658,0.0174075,-0.0362199,0.12855,0.0462133,0.52586
-57223.7,0.928232,0.231854,4,15,0,57230.1,-0.876011,0.0928011,-0.0178927,0.016975,0.0143477,-0.0385416,0.194714,0.353783,0.092182,-0.0707543,-0.0480877,0.019179,-0.0353701,0.132616,0.0455106,0.524249
-57221.1,0.960048,0.231854,4,15,0,57229.5,-0.855406,0.0800632,-0.0353026,0.000736364,0.00881771,-0.0380924,0.1955,0.356957,0.0891406,-0.0666218,-0.0421981,0.0242083,-0.0378793,0.131766,0.0444773,0.522992
-57225.1,0.70492,0.231854,4,15,0,57234.5,-0.862263,0.0935909,-0.0460136,-0.00308216,0.0174801,-0.0470295,0.194328,0.359361,0.0971843,-0.0645444,-0.0717033,0.0202321,-0.035289,0.128768,0.0428646,0.521152
-57225.1,0.967963,0.231854,3,7,0,57229.6,-0.848542,0.0946874,-0.0424647,0.0246554,0.00953523,-0.0427463,0.190764,0.354863,0.0982583,-0.0648941,-0.0679786,0.02073,-0.0349872,0.126587,0.0450492,0.520469
-57223.7,0.967298,0.231854,4,15,0,57234.2,-0.853368,0.0659283,-0.0366828,0.0159077,-0.00186675,-0.0349379,0.195266,0.359358,0.0714568,-0.0473488,-0.0427041,0.0265894,-0.0381707,0.133986,0.0477576,0.52764
-57225.3,0.934176,0.231854,4,15,0,57233.9,-0.854584,0.103821,-0.0803408,-0.0599196,-0.00545264,-0.030095,0.158962,0.356946,0.0921133,-0.05295,-0.0464356,0.0281952,-0.0400308,0.133309,0.0443636,0.523192
-57230.4,0.735359,0.231854,4,15,0,57237.9,-0.839428,0.0647288,-0.0373092,0.010686,0.023433,-0.0567086,0.205349,0.360145,0.0727503,-0.0528802,-0.0369802,0.0208194,-0.0319124,0.129874,0.0450951,0.528334
-57229.4,0.988824,0.231854,4,15,0,57239.2,-0.858978,0.126848,-0.0488701,0.011217,0.0193103,-0.0494271,0.170267,0.361746,0.0885929,-0.0529548,-0.0580745,0.0161191,-0.0385772,0.135716,0.0480211,0.520623
-57227.1,0.757252,0.231854,4,15,0,57238.8,-0.842289,0.0920857,-0.0319544,-0.0217665,0.00671235,-0.0373903,0.197911,0.360415,0.0759821,-0.0579891,-0.0643475,0.0191019,-0.034115,0.124514,0.0447351,0.523369
-57227.3,0.995652,0.231854,4,23,0,57235.4,-0.854974,0.0672239,-0.0491049,0.0136067,-0.0120894,-0.0418476,0.177565,0.370493,0.0743879,-0.0712381,-0.0612786,0.0180413,-0.0322994,0.131776,0.0433188,0.523659
-57222.7,1,0.231854,3,7,0,57229.6,-0.844407,0.0709598,-0.0326012,0.0183679,-0.00941105,-0.038325,0.180614,0.365819,0.0818743,-0.0682187,-0.0651882,0.0163346,-0.0360258,0.134,0.043338,0.5249
-57220.4,0.839537,0.231854,4,15,0,57229.5,-0.863623,0.0905781,-0.0387104,-0.0127493,-0.0026977,-0.0386213,0.188201,0.357554,0.0797253,-0.0480129,-0.0372756,0.0257913,-0.0381953,0.130575,0.0492392,0.519364
-57226.2,0.790368,0.231854,4,31,0,57231.6,-0.867678,0.0901629,-0.0154899,0.00802443,-0.0170055,-0.0440209,0.180078,0.37252,0.0830646,-0.0508366,-0.0639944,0.0214926,-0.0381769,0.12675,0.0479,0.524038
-57228.4,0.746914,0.231854,4,15,0,57239.2,-0.846327,0.109583,-0.0404229,-0.0210044,0.00951481,-0.0341367,0.18304,0.376412,0.0779567,-0.0630839,-0.0509874,0.0336491,-0.0455538,0.128139,0.0434613,0.528782
-57227.3,0.963023,0.231854,4,15,0,57240.7,-0.823804,0.0799449,-0.0864328,-0.0276011,0.00864017,-0.0467883,0.183985,0.36062,0.0719574,-0.0574103,-0.0644798,0.0159562,-0.0306873,0.125603,0.0481061,0.517368
-57226.1,0.994151,0.231854,4,31,0,57237.2,-0.894883,0.110198,-0.0195995,0.0253856,0.0113252,-0.0432081,0.198461,0.370399,0.0858341,-0.0598528,-0.0705011,0.0162578,-0.0403786,0.128906,0.0477992,0.525362
-57223,0.97924,0.231854,4,31,0,57231,-0.81575,0.0573289,-0.0620726,-0.0279135,-0.0135973,-0.037267,0.178479,0.36483,0.0832252,-0.0566235,-0.0575324,0.0262931,-0.0441318,0.136364,0.0410753,0.525944
-57222.7,0.978584,0.231854,3,7,0,57228,-0.820425,0.0533888,-0.0671418,-0.0293004,-0.0124522,-0.0320315,0.177515,0.364203,0.0831363,-0.0639926,-0.0560154,0.0286694,-0.0396027,0.136127,0.0408088,0.526394
-57229.5,0.722554,0.231854,4,15,0,57236.9,-0.801922,0.0578034,-0.0453659,-0.0536539,-0.00306429,-0.0381887,0.158946,0.361742,0.0904679,-0.0772624,-0.0558698,0.0250402,-0.045236,0.131711,0.0379936,0.523576
-57227.1,0.976553,0.231854,4,15,0,57236.6,-0.853297,0.0915293,-0.0690931,-0.0117277,0.00807044,-0.0537501,0.201987,0.351333,0.0824452,-0.0360132,-0.0307429,0.0172844,-0.0374853,0.128787,0.0482978,0.524931
-57222,0.997896,0.231854,4,15,0,57230.2,-0.859797,0.101889,-0.048663,0.0151519,0.0103907,-0.039818,0.186507,0.355545,0.0776072,-0.0527905,-0.0537413,0.0212136,-0.036305,0.136927,0.044598,0.522219
-57222.1,0.967413,0.231854,4,15,0,57229.1,-0.848586,0.0870777,-0.038335,-0.0132564,-0.00969194,-0.0330044,0.195447,0.357316,0.0812811,-0.0517686,-0.0374661,0.0247884,-0.0384565,0.129919,0.0442502,0.52763
-57222.8,0.982416,0.231854,4,15,0,57227.8,-0.857084,0.109276,-0.0538623,0.00161985,-0.0044721,-0.0397544,0.171427,0.373472,0.0840623,-0.0665857,-0.0639029,0.0303347,-0.0432,0.133599,0.0449317,0.525604
-57223.7,0.680755,0.231854,4,15,0,57235.4,-0.820591,0.0516818,-0.0630107,-0.0177273,0.00367029,-0.0429106,0.190638,0.351043,0.0888427,-0.0401125,-0.0430555,0.0158438,-0.0344393,0.136153,0.0498678,0.523543
-57222.8,0.940099,0.231854,4,31,0,57239.5,-0.83581,0.0530494,-0.0423441,-0.0128125,0.00119164,-0.0328239,0.189427,0.353826,0.0817345,-0.0493638,-0.038063,0.0174885,-0.0345141,0.137083,0.046236,0.526269
-57226.9,0.626555,0.231854,4,15,0,57233.1,-0.854606,0.0870782,-0.0675496,0.00131844,-0.0125526,-0.0392015,0.18316,0.361558,0.104705,-0.0487046,-0.05099,0.0316757,-0.043249,0.12933,0.0452125,0.521279
-57224,0.97546,0.231854,4,15,0,57235.6,-0.834979,0.0758431,-0.0626508,-0.0260264,0.0119309,-0.0357093,0.188513,0.350468,0.088951,-0.0497813,-0.023118,0.0231636,-0.0383247,0.139237,0.049578,0.521854
-57223.9,0.999822,0.231854,4,15,0,57228.9,-0.829331,0.0847299,-0.0407295,-0.00368039,0.00650239,-0.0558783,0.182032,0.356872,0.0854636,-0.0565879,-0.0705569,0.0191913,-0.0368118,0.123678,0.0395645,0.529208
-57221.7,0.896439,0.231854,4,15,0,57231.9,-0.863919,0.0667501,-0.0496111,0.00744097,-0.00152209,-0.0281284,0.18833,0.357657,0.0902076,-0.0557331,-0.0418095,0.0256482,-0.0403784,0.137893,0.0475286,0.522533
-57223.2,0.9057,0.231854,4,15,0,57231,-0.853717,0.106429,-0.0506137,-0.0135971,-0.0158983,-0.0451457,0.188337,0.36285,0.0836397,-0.0562153,-0.0582043,0.0291317,-0.0405856,0.128977,0.0409537,0.524539
-57225.1,0.672887,0.231854,5,31,0,57233.7,-0.839767,0.0817663,-0.0361268,-0.00169118,0.0030889,-0.0544946,0.194415,0.3707,0.08339,-0.0559936,-0.0534964,0.0302007,-0.0363881,0.131066,0.0468962,0.517307
-57226.8,0.97539,0.231854,4,15,0,57234.8,-0.828033,0.0695115,-0.0574466,-0.00325014,0.00938306,-0.038239,0.182687,0.365971,0.0806091,-0.0470438,-0.0627338,0.0122159,-0.0401804,0.128856,0.0449693,0.532972
-57225.9,0.983123,0.231854,4,15,0,57235.7,-0.824283,0.0882612,-0.0579594,-0.043108,0.00374433,-0.0496845,0.16907,0.377065,0.0750575,-0.0639376,-0.0715362,0.0318532,-0.0356901,0.120743,0.0471706,0.523942
-57225.1,0.963091,0.231854,4,15,0,57234,-0.842958,0.0816814,-0.06279,-0.00208112,0.0207125,-0.0482474,0.189989,0.35233,0.0868176,-0.0389851,-0.0382825,0.0127836,-0.0402089,0.138026,0.0486344,0.520511
-57225.5,0.856569,0.231854,4,15,0,57232.3,-0.837559,0.0927568,-0.0480633,-0.0398166,-0.000847403,-0.0423292,0.170935,0.347178,0.0905901,-0.0480724,-0.0393077,0.0254019,-0.0306521,0.1313,0.0468954,0.523151
-57231.2,0.942286,0.231854,4,15,0,57240.1,-0.834576,0.116061,-0.116494,-0.044425,-0.0045063,-0.0413456,0.170331,0.366375,0.0848063,-0.0381582,-0.0497365,0.0262907,-0.0458838,0.129736,0.0424394,0.529945
-57227.5,1,0.231854,4,15,0,57238.3,-0.827115,0.0629335,-0.0300508,-0.0218531,0.0179459,-0.0449273,0.178162,0.358859,0.0775194,-0.0511805,-0.0451931,0.0255245,-0.0355831,0.135276,0.0374421,0.527939
-57225.6,0.905816,0.231854,4,15,0,57236.3,-0.830429,0.0890417,-0.0957498,-0.0110008,0.00343986,-0.0478713,0.184641,0.361887,0.0936149,-0.0586641,-0.0537955,0.0181407,-0.0386196,0.128382,0.0433432,0.52971
-57223.9,1,0.231854,4,15,0,57229.6,-0.833833,0.0543701,-0.04144,-0.0351971,0.00096577,-0.0420495,0.170533,0.35606,0.0831355,-0.0431715,-0.0415412,0.0312185,-0.0399604,0.133458,0.0446194,0.521587
-57223.4,0.908012,0.231854,4,15,0,57232,-0.833339,0.0651003,-0.0481911,-0.0279606,-0.0045952,-0.038434,0.182465,0.342329,0.0891802,-0.0396109,-0.0230862,0.0210997,-0.0411341,0.139631,0.0447594,0.520126
-57220.6,0.989697,0.231854,4,15,0,57230,-0.839829,0.0781195,-0.0473437,-0.0030206,0.00766259,-0.0507512,0.184076,0.367838,0.0871846,-0.0599052,-0.0808659,0.0219839,-0.0385531,0.122315,0.0460727,0.524954
-57221.1,0.934217,0.231854,4,31,0,57225.9,-0.848516,0.0929722,-0.0306484,-0.00548188,0.00505749,-0.0501949,0.189081,0.373355,0.078894,-0.0680169,-0.0632499,0.0230351,-0.0400073,0.12142,0.0437402,0.525019
-57222.2,0.95534,0.231854,4,15,0,57227.7,-0.843615,0.083564,-0.0524721,0.0187022,0.0181413,-0.0441938,0.183306,0.353609,0.0968085,-0.0575981,-0.0621054,0.0256639,-0.0409183,0.130919,0.043721,0.528439
-57226.2,0.886552,0.231854,4,15,0,57230.7,-0.835553,0.0882066,-0.0599028,0.0280443,0.02374,-0.0464957,0.190248,0.357317,0.100003,-0.0602473,-0.0666062,0.0236105,-0.0389877,0.127787,0.0443684,0.526456
-57223,0.83729,0.231854,4,15,0,57232.7,-0.82405,0.072592,-0.038269,-0.0624345,-0.00522084,-0.0436114,0.16557,0.359853,0.0726861,-0.0568848,-0.0371069,0.0223275,-0.0374657,0.134233,0.0449869,0.523392
-57224.5,0.941403,0.231854,4,15,0,57229.7,-0.812991,0.0687995,-0.112675,-0.0435572,0.00296531,-0.0400265,0.174018,0.364814,0.0862276,-0.0593838,-0.05739,0.0207591,-0.0385356,0.136974,0.0457032,0.523186
-57224.2,0.997279,0.231854,4,15,0,57231.8,-0.852979,0.0947354,-0.0245263,-0.00301339,0.0166096,-0.0528603,0.185479,0.362322,0.0758408,-0.0395802,-0.0562506,0.0235741,-0.0375374,0.125372,0.042769,0.527351
-57225.4,0.901229,0.231854,4,15,0,57230.3,-0.846649,0.087515,-0.0922951,-0.027815,-0.0116228,-0.0280476,0.183193,0.376532,0.0878468,-0.0750224,-0.0643302,0.0281993,-0.0413909,0.130379,0.0456875,0.523104
-57222.2,0.981544,0.231854,3,7,0,57228.4,-0.841751,0.0902895,-0.0742846,-0.0259259,-0.00766736,-0.0281403,0.17943,0.372096,0.0871728,-0.0709441,-0.0686858,0.0278321,-0.0443203,0.128418,0.0458355,0.523725
-57219.4,0.98161,0.231854,4,15,0,57227.4,-0.866432,0.100166,-0.0529499,-0.00898739,0.00572117,-0.0418675,0.186954,0.372071,0.0820244,-0.0621279,-0.0632265,0.0247277,-0.0402415,0.123185,0.0494604,0.522806
-57224.7,0.735916,0.231854,4,15,0,57232.2,-0.892625,0.0940702,-0.0238186,0.0268526,-0.0231753,-0.0283879,0.195068,0.364629,0.0897602,-0.0611792,-0.0493117,0.0316044,-0.0458796,0.130528,0.0448243,0.521434
-57223.7,0.87267,0.231854,4,15,0,57229.4,-0.87991,0.0902397,-0.0398417,0.0293091,-0.0125275,-0.0254464,0.2093,0.370249,0.0818166,-0.0538423,-0.0471015,0.0315523,-0.0434656,0.131379,0.0467632,0.521933
-57220.5,0.944615,0.231854,4,15,0,57229.9,-0.85176,0.101981,-0.0510901,-0.012049,0.00472168,-0.0480138,0.178748,0.363568,0.078047,-0.0505984,-0.0573264,0.020701,-0.0399634,0.133737,0.0474614,0.52235
-57221.5,0.901063,0.231854,3,15,0,57227.8,-0.838821,0.0871192,-0.0631531,-0.0168985,-0.00242402,-0.0481732,0.188592,0.364989,0.0788515,-0.0413859,-0.0425586,0.0247814,-0.0378124,0.129711,0.0449391,0.524025
-57219.5,0.998397,0.231854,4,15,0,57223.7,-0.831937,0.0801544,-0.0384406,-0.0288991,0.00853688,-0.0453446,0.175033,0.356955,0.0910103,-0.0643668,-0.0515781,0.0245211,-0.041082,0.129316,0.0453911,0.526086
-57221.1,0.938021,0.231854,4,15,0,57224.5,-0.828474,0.0912839,-0.0387942,-0.0310853,0.0084367,-0.0440941,0.17403,0.358926,0.0945194,-0.0581239,-0.0588944,0.0281189,-0.0409424,0.130482,0.045032,0.525741
-57223.4,0.992215,0.231854,4,15,0,57228.6,-0.825408,0.0782035,-0.0725441,-0.0261296,0.0130801,-0.0553548,0.174889,0.358991,0.0770585,-0.0429784,-0.0463328,0.0151632,-0.030605,0.137588,0.0467472,0.523697
-57226.8,0.913035,0.231854,4,31,0,57233.3,-0.836702,0.0883257,-0.0224326,-0.023281,0.0191398,-0.0570262,0.176023,0.356747,0.0700591,-0.0445773,-0.0343417,0.0181041,-0.0354607,0.130092,0.0490882,0.525545
-57229.8,0.710714,0.231854,4,15,0,57239.6,-0.837155,0.0907251,-0.0898623,0.0125709,0.0132968,-0.0484171,0.186293,0.339956,0.0968409,-0.060215,-0.0502047,0.0116327,-0.0330822,0.133746,0.0423139,0.523183
-57229.7,0.994197,0.231854,4,15,0,57234.2,-0.812358,0.0658214,-0.0315755,-0.0499358,-0.00545466,-0.0406875,0.165805,0.362354,0.0805573,-0.0406029,-0.0300611,0.0294657,-0.0460069,0.131361,0.0480195,0.525127
-57228.3,0.998263,0.231854,4,15,0,57235.8,-0.821186,0.0654745,-0.0987151,-0.0124198,-0.000647221,-0.0373162,0.18297,0.344483,0.0976541,-0.0661451,-0.0544813,0.019723,-0.0358081,0.131469,0.0435584,0.522198
-57225.4,0.963363,0.231854,4,15,0,57239.2,-0.873602,0.0919261,-0.0277418,-0.00136182,-0.000741795,-0.0361035,0.188425,0.374229,0.0728888,-0.0602296,-0.0605975,0.0325365,-0.0450514,0.135765,0.0417227,0.526125
-57229.3,0.984868,0.231854,4,15,0,57235.2,-0.877607,0.116237,-0.0698616,-0.00131201,-0.0261777,-0.020261,0.187526,0.362218,0.076888,-0.0511893,-0.0585844,0.0250415,-0.0429674,0.124734,0.0469031,0.525315
-57226,1,0.231854,4,15,0,57234.9,-0.848389,0.069894,-0.0199841,0.0402222,0.0199991,-0.0535546,0.196245,0.381674,0.0768226,-0.0733448,-0.0703029,0.0239418,-0.037075,0.12336,0.0480323,0.518392
-57221.4,0.961111,0.231854,4,15,0,57233,-0.854556,0.0842322,-0.0617023,-0.0167463,-0.0128922,-0.0287556,0.181048,0.348482,0.0957275,-0.0509514,-0.0476141,0.0249899,-0.036591,0.129786,0.0454798,0.524151
-57229.1,0.926274,0.231854,4,15,0,57232.4,-0.852179,0.0829049,-0.0184373,0.0285679,0.0254807,-0.0559446,0.198457,0.381556,0.0674533,-0.0722811,-0.0617545,0.0272891,-0.0395832,0.134145,0.0465893,0.519198
-57223,0.992391,0.231854,4,15,0,57235.1,-0.832083,0.0807327,-0.0566787,-0.0291671,0.00308046,-0.0377125,0.186162,0.358894,0.0918221,-0.0576238,-0.0749887,0.0237754,-0.0362283,0.119472,0.0443389,0.529699
-57220.3,0.977225,0.231854,4,15,0,57227.2,-0.8422,0.0783142,-0.0480937,0.0107475,-0.0112713,-0.0430762,0.184602,0.359522,0.0848747,-0.058646,-0.0554213,0.0212365,-0.0392893,0.133949,0.0408735,0.527832
-57222.9,0.932976,0.231854,4,15,0,57226.2,-0.831495,0.0817079,-0.054253,-0.0426485,0.00964682,-0.0503249,0.161783,0.360249,0.0801592,-0.0420079,-0.0432809,0.0224686,-0.0404103,0.128078,0.0492217,0.519996
